date,title,self_label,sentiment,label
2023-05-26 10:09,"['미국', '와튼스쿨,', '한국', 'ICT', '생태계', '연구', '위하', '어', '카카오', '방문']",1,0.46,0
2023-05-30 9:42,"['카카오', ',', '2022', 'ESG', '보', '고서', '발간…""지배구조', '선진화', '""']",1,0.3,0
2023-06-02 16:22,"['카카오뱅크', '‘26주적금', 'with', '카카오웹툰’,', '출시', '하루만', '에', '10만좌', '개설']",1,0.3,0
2023-06-02 7:05,"['""카카오톡서', '다이어트', '제품', '구매', '주', '의', '""', '..', '소비자', '피하', '어', '잇따르', '아']",1,0.36,0
2023-05-31 15:29,"['카카오게임즈,', 'SF', 'MMORPG', ""'아레스'"", '사전등록', '시작']",1,0.28,0
2023-06-02 14:21,"['카카오', ',', '소상공', '이', 'ㄴ', '세미나', '위하', 'ㄴ', '전용', '스튜디오', '문', '열', 'ㄴ다']",1,0.42,0
2023-06-01 9:10,"['""', '약속', '하', 'ㄴ', '수익', '받기""…한국투자증권,', '카카오뱅크', '서', ""'"", '발행어음', ""'"", '팔', 'ㄴ다']",1,0.49,0
2023-05-29 9:45,"['카카오', '""', '쇼핑', '하', '기', '·', '쇼핑라이브', '베이비위크', '프로모션…최대', '91', '%', '할인', '""']",1,0.27,0
2023-06-01 9:16,"['한국투자증권,', '카카오뱅크', '발행어음', '거래서비스', '출시']",1,0.49,0
2023-06-02 13:32,"['""', '카드', '사용금액', '줄', '이', '고', '리워드', '받자""…카카오페이,', '카드절약', '챌린지']",1,0.49,0
2023-06-05 9:17,"['카카오페이', ',', '바로', '발급', '되', '는', '카드', '보', '기', '서비스', '출시']",1,0.56,1
2023-06-05 14:31,"['제주개발공사', ',', '‘환경', '의', '날’', '맞', '아', '카카오', '와', '해양', '정화', '활동']",1,0.42,0
2023-06-05 4:49,"['핫한', '주제', '로', '대화', '하고', '실검', '역할', '도', '?', '…카카오', ""'"", '오픈채팅', 'lite', ""'"", '보', 'ㄴ', '격', '가동']",1,0.43,0
2023-06-01 9:26,"['""', '아이', '생각', '하', '면', '이직', '못한다""…카카오', '어린이집', '어떻', '길래']",1,0.41,0
2023-06-05 17:39,"['중국', '알리바바', '는', '빼', '고', ',', '토종', '네이버', '카카오', '만', '?..', '공정위', '역차별', '규제', '논란']",0,0.4,0
2023-06-05 14:25,"['제주개발공사', ',', '환경', '의', '날', '맞', '아', '카카오', '와', '해양', '정화', '봉사']",1,0.32,0
2023-06-05 18:24,"['카카오페이', ""'"", '바', '로', '발급', '되', '는', '카드', '보', '기', ""'"", '서비스']",1,0.55,1
2023-05-30 9:52,"['카카오', ',', '세', '번', '째', ""ESG보고서…'서비스"", '장애', ""'"", '대응', '소개']",1,0.36,0
2023-06-02 11:41,"['카카오뱅크', ',', '카카오웹툰', '26주', '적금', '10만좌', '돌파']",1,0.44,0
2023-06-01 9:25,"['카카오', ',', '4번', '째', '어린이집', '‘별이든’', '개소']",1,0.54,1
2023-06-06 11:16,"['매일유업', ',', '환경', '의', '날', '맞', '아', '카카오메이커스', '와', '‘멸균팩', '새가버치', '프로젝트’', '열', '어']",1,0.38,0
2023-06-02 6:00,"['카카오톡', '등', '서', '다이어트', '보조제', '판매', ""'"", '사기주의보', ""'""]",0,0.28,0
2023-06-01 13:50,"['카카오엔터', '-', '카카오뱅크', ',', ""'"", '26주', '적금', '위드', ""카카오웹툰'"", '출시']",1,0.38,0
2023-06-01 10:05,"['[', '게시판', ']', '카카오', ',', '4번', '째', '어린이집', ""'"", '별', '이', '든', ""'"", '개소']",1,0.52,1
2023-06-05 11:08,"['""', '내', '신용카드', '발급가능', '여부·한도', '가', '궁금', '하', '어', '?...', '카카오페이', ""'"", '바', '로', '발급', '되', '는', '카드', '보', '기', ""'"", '서비스', '로', '확인', '가능', '!']",1,0.44,0
2023-06-05 11:03,"['카카오게임즈,', '독창적', '게임', ""'아레스'"", '사전등록', '100', '만', '넘', '었다']",1,0.49,0
2023-06-01 10:01,"['카카오', ',', '판교', '에', '네번', '째', '어린이집', '개소…업계', '최대', '규모']",1,0.32,0
2023-06-05 11:06,"['카카오게임즈,', ""'아레스:라이즈"", '오브', ""가디언즈'"", '사전등록', '100', '만', '돌파']",1,0.48,0
2023-06-03 3:07,"['규제', '속', '혁신', '?', '…', '택시호출', '95', '%', '독점한', '카카오', '적', '자', '수렁']",0,0.44,0
2023-06-01 10:35,"['카카오', ',', '4번', '째', '어린이집', '‘별이든’', '개소']",1,0.54,1
2023-06-02 10:56,"['카카오', ',', '소상공', '이', 'ㄴ', '교육', '프로그램', '제작', '공간', '마련']",1,0.35,0
2023-06-02 10:33,"['카카오', ',', '‘카카오비즈니스', '세미나’', '제작', '스튜디오', '개설']",1,0.55,1
2023-06-02 14:32,"['카카오', ',', '소상공', '이', 'ㄴ', '파트너', '대상', '‘교육', '콘텐츠’', '지', 'ㄹ', '높이', 'ㄴ다']",1,0.57,1
2023-06-03 14:39,"['카카오', ""'"", '투데이', '버블', ""'"", '이', ""'"", '실시간', '검색', ""'"", '과', '다른', '점']",1,0.31,0
2023-05-31 14:45,"['카카오', ',', '지역', '소상공', '이', 'ㄴ', '대상', '교육', '프로그램', '참가자', '모집']",1,0.23,0
2023-06-05 11:33,"['카카오게임즈', ""'아레스:"", '라이즈', '오브', ""가디언즈'"", '사전등록', '100', '만', '돌파']",1,0.51,1
2023-05-30 14:16,"['카카오', ',', ""'"", '먹통', '사태', ""'"", '대응', '달', 'ㅁ', '은', 'ESG', '보', '고서', '발간']",1,0.42,0
2023-06-02 9:48,"['카카오', ',', '중소', '비즈니스', '파트너', '위하', 'ㄴ', '‘비즈니스', '스튜디오’', '오픈']",1,0.36,0
2023-06-01 9:40,"['카카오', ',', '네번', '째', '어린이집', '‘별이든’', '개원']",1,0.49,0
2023-06-01 10:27,"['카카오뱅크', ',', ""'26주적금"", 'with', ""카카오웹툰'"", '출시…""저축하', '이', '며', '웹툰', '보', 'ㄴ다', '""']",1,0.26,0
2023-06-02 11:48,"['휴가철', '앞두', '고', '다이어트', '식품', '피하', '어', '증가…카카오톡', '통하', 'ㄴ', '사', '기', '조심하세요']",0,0.52,1
2023-06-02 9:45,"['카카오', ',', '소상공', '이', 'ㄴ', '사업', '교육', '세미나', '제작', '스튜디오', '개설']",1,0.54,1
2023-05-30 10:03,"['카카오페이증권', ',', '美주식', '협의수수료·환율', '우대']",1,0.52,1
2023-06-02 13:45,"['카뱅', ""'26주적금"", 'with', ""카카오웹툰'"", '하루', '만', '에', '10만좌', '돌파']",1,0.29,0
2023-05-31 10:23,"['카카오', ',', '소상공', '이', 'ㄴ', '디지털', '비즈니스', '교육', '프로그램']",1,0.33,0
2023-06-01 17:12,"['""웹툰', '감상', '과', '저축', '즐거움', '동시', '에', '""', '카카오웹툰X뱅크', '적금', '론칭']",1,0.37,0
2023-06-01 11:12,"['""', '적금들', '면', '웹툰', '캐시', '지급""…카카오엔터', '결합상품', '출시']",1,0.51,1
2023-06-01 18:02,"['네이버·카카오', '인물정보', '에', ""'장례지도사'"", '등', '5개', '직업', '추가']",1,0.4,0
2023-06-02 11:41,"['하루', '만', '에', '10만좌', '돌파…카뱅', ""'26주적금"", 'with', ""카카오웹툰'"", '인기']",1,0.42,0
2023-06-02 6:34,"['카카오톡', '등', '에서', '판매', '하', '는', '다이어트', '보조제', '‘사기주의보’']",0,0.45,0
2023-06-01 10:24,"['카카오뱅크', ""'26주적금"", 'with', ""카카오웹툰'"", '출시']",1,0.39,0
2023-06-01 10:05,"['""', '카카오', '직원들', '은', '좋', '겠네', '""', '사', '아', '내', '어', '어린이집', '만', '4개', ""'"", 'IT', '업계', '최대', ""'""]",1,0.18,0
2023-06-01 16:45,"['""', '혐오표현', ',', '멈추', '어', '!""', '네이버·카카오', '기준', '구체', '화하', 'ㄴ다']",0,0.48,0
2023-06-01 9:46,"['카카오', ',', '판교', '에', '4번', '째', '사내어린이집', '문열어']",1,0.51,1
2023-06-01 11:06,"['카카오게임즈,', '오딘', '일본-아레스', '출시', '로', '다시', '뛰', 'ㄴ다']",1,0.56,1
2023-06-02 14:54,"['“카카오톡', '에서', '팔', '는', '다이어트', '한약', '구매', '주의하세요”']",0,0.52,1
2023-06-05 10:48,"['카카오페이', ""'"", '바', '로', '발급', '되', '는', '카드', '보', '기', ""'"", '서비스']",1,0.55,1
2023-06-01 9:10,"['카카오뱅크', ',', '한국투자증권', '발행어음', '투', '이', '자', '출시']",1,0.51,1
2023-05-31 10:05,"['안', '찾', '아', '가', 'ㄴ', '공탁금', ',', '6월', '부터', ""'"", '카카오', ""알림톡'"", '으로', '발송']",1,0.25,0
2023-05-30 9:38,"['카카오', ',', '세', '번', '째', ""'"", 'ESG', '보', '고서', ""'"", '발행']",1,0.34,0
2023-06-02 9:17,"['카카오', ',', '중소', '비즈니스', '파트너', '위하', 'ㄴ', '‘카카오비즈니스', '스튜디오’', '오픈']",1,0.47,0
2023-06-01 9:00,"['카카오뱅크', ',', '한국투자증권', '과', ""'"", '약속한', '수익', '받', '기', ""'"", '서비스', '출시']",1,0.49,0
2023-05-31 10:17,"['“안', '찾', '아', '가', 'ㄴ', '공탁금', '찾아가세요”', '카카오톡', '알리', 'ㅁ', '오', 'ㄴ다']",1,0.57,1
2023-05-31 10:26,"['카카오', ',', '‘2023', '카카오', '클래스’', '입문과정', '참가자', '모집']",1,0.36,0
2023-06-04 14:52,"['“아이유', '있', '는데', ',', '어떻', '게', '이런일', '이', '?', '”', '충격', '의', '적', '자', '사태…늪', '에', '빠지', 'ㄴ', '카카오엔터']",0,0.52,1
2023-05-30 10:00,"['카카오', ',', 'ESG', '보', '고서', '‘2022', '약속', '과', '책임’', '발간']",1,0.48,0
2023-06-02 13:52,"['카카오뱅크', ""'26주적금"", 'with', ""카카오웹툰'"", '출시', '하루만', '에', '10만좌', '돌파']",1,0.41,0
2023-05-31 17:27,"['카카오게임즈', '아레스,', '사전등록', '페이지', '오픈']",1,0.26,0
2023-05-30 11:01,"['카카오페이', '“대출갈아타', '이', '기', '사전신청자', '70', '%', '1금융권', '고객”']",1,0.43,0
2023-06-02 13:32,"['카카오뱅크', ',', '‘26주', '적금', 'with', '카카오웹툰’', '출시', '하루만', '에', '10만좌', '개설']",1,0.29,0
2023-06-02 6:42,"['""', '손', '으로', '그리', 'ㄴ', '웹툰만', '볼래요""…네이버-카카오웹툰,', 'AI', '반감', '에', '당혹']",0,0.39,0
2023-06-02 9:51,"['카카오', ',', '중소', '파트너', '위하', 'ㄴ', '콘텐츠', '제작', '하', '는', '‘카카오비즈니스', '스튜디오’', '오픈']",1,0.41,0
2023-05-30 17:19,"['카카오', ',', 'ESG', '성', '과', '공개…키워드', '는', '기후·윤리', '·', '상생']",1,0.54,1
2023-05-31 11:56,"['카카오엔터', ',', '지난달', '부터', '웹툰작가', '에', '하', '단', '광고수익', '배분']",0,0.33,0
2023-06-01 16:52,"['카카오게임즈,', ""‘오딘'"", '일본', '사전', '등록자', '100만명', '돌파']",1,0.5,0
2023-05-31 11:19,"['""', '공탁금', '찾아가세요""…카카오톡', '으로', '알', '려', '줄', 'ㄴ다']",1,0.58,1
2023-06-01 8:17,"['한국투자증권,', '카카오뱅크', '발행어음', '거래서비스', '출시']",1,0.49,0
2023-06-01 16:42,"['카카오', '대', '이', '리', '유료', '멤버십', ""'"", '프로', ""'"", '서비스', '6월', '말', '종료']",0,0.4,0
2023-05-30 10:03,"['카카오', ',', 'ESG', '보', '고서', ""'"", '카카오', '의', '약속', '과', '책', '이', 'ㅁ', ""'"", '발간']",1,0.37,0
2023-06-03 11:04,"['카카오', ',', 'ESG', '보고서', '에', '데이터센터', '화재', '대응', '담', '아']",1,0.51,1
2023-06-05 7:01,"['[7NEWS]', '‘저질', '뉴스’', '범람', '조장', '하', '는', '네이버', '와', '카카오']",0,0.49,0
2023-06-03 13:32,"['""', 'AI', '그리', 'ㅁ', '싫', '어', '요', '""', '반발에‥네이버·카카오', '는', '고', '이', '시ㅁ', '중']",0,0.3,0
2023-06-01 9:41,"['카카오뱅크', '앱', '에서', '4.35', '%', '하', 'ㄴ', '투', '발행어음', '투', '이', '자', '가능', '하', '어', '지', 'ㄴ다']",1,0.42,0
2023-06-01 11:14,"['AI', '웹툰', '논란', '에', '네이버·카카오', '""', '인간', '작품', '만', '받', '는다', '""']",0,0.41,0
2023-05-30 10:36,"['카카오모빌리티,', 'OECD', '산하', '국제교통포럼', '참여']",1,0.45,0
2023-06-01 18:44,"['카카오뱅크', ',', '‘26주적금', 'with', '카카오웹툰’', '출시…“저축하', '이', '며', '웹툰', '본다”']",1,0.59,1
2023-05-31 11:07,"['카카오뱅크', ',', '청소년', '전용', ""'"", '올리브영', '과', ""26일저금'"", '출시']",1,0.38,0
2023-05-30 10:51,"['카카오', ',', 'ESG', '보', '고서', '`', '2022', '약속', '과', '책', '이', 'ㅁ', '`', '발간']",1,0.48,0
2023-06-01 18:30,"['“워킹맘·대디', '에', '진심”', '...', '카카오', ',', '네', '번', '째', '어린이집', '‘별이든’', '개소']",1,0.5,0
2023-05-31 14:36,"['카카오페이', ""'"", '대출', '갈', '아', '타', '기', ""'"", '서비스', '개시…24개', '금융사', '제휴', '확정']",1,0.43,0
2023-05-30 3:02,"['카카오', ',', '문어발식', '확장', '멈춘다더니…', '계열사', '더', '늘', '었다']",0,0.51,1
2023-05-30 10:42,"['패션바이카카오,', '‘헬', '로', '썸머', '위크’', '진행']",1,0.25,0
2023-05-30 15:22,"['카카오페이', ',', '대환대출', '서비스', '31일', '출시']",1,0.57,1
2023-05-31 14:46,"['카카오뱅크', ',', '청소년', '위하', 'ㄴ', ""'"", '올리브영', '과', ""26일저금'"", '출시']",1,0.29,0
2023-06-01 11:20,"['""적금하', '이', '면', '웹툰캐시', '증정', '""', '카카오엔터x카카오뱅크', '상품']",1,0.41,0
2023-06-01 15:00,"['네이버·카카오', '인물정보', '에', '‘장례지도사’,', '‘가맹거래사’', '추가']",1,0.3,0
2023-05-31 11:13,"['카카오메이커스-제주개발공사,', '바다', '정화', '캠페인']",1,0.28,0
2023-06-04 12:51,"['카카오게임즈,', '우마무스메', '1주년', '오프라', '이', 'ㄴ', '행사', '개최']",1,0.51,1
2023-05-24 9:36,"['카카오', ',', ""'RE100'"", '가입…""2040년까지', '재생에너지', '100', '%', '전환', '""']",1,0.27,0
2023-05-30 9:53,"['카카오', '""', '지배구조', '개', '선', '추진""…ESG', '보', '고서', ""'"", '약속', '과', '책', '이', 'ㅁ', ""'"", '발간']",1,0.38,0
2023-05-30 11:19,"['카카오모빌리티,', '`', 'ITF', '서밋`', '참여…글로벌', '협력', '모색']",1,0.25,0
2023-05-31 12:44,"['카카오', ',', '‘2023', '카카오', '클래스-톡스토', '이', '어', '판매자', '입문', '과정’', '진행']",1,0.27,0
2023-06-02 9:20,"['카카오톡', '등', '서', '다이어트', '보조제', '판매', ""'"", '사기주의보', ""'""]",0,0.28,0
2023-05-30 10:29,"['카카오모빌리티,', ""'"", 'ITF', '서밋', '2023', ""'"", '참가…""각국', '부처·기업', '과', '협력', '논의', '""']",1,0.22,0
2023-05-26 6:31,"['뼈', '깎', '는', '쇄신', ',', '카카오엔터프라이즈…비상할', '수', '있을까']",1,0.36,0
2023-05-26 18:59,"['“한국', 'IT', '혁신', '궁금해요”…美', '와튼스쿨', '연구생들', '이', '카카오', '찾', '은', '까닭']",1,0.35,0
2023-05-31 14:47,"['카카오뱅크', ',', '신용대출', '갈', '아', '타', '기', '서비스', '출시…""5분', '이', '면', '신청', '""']",1,0.29,0
2023-06-01 17:00,"['카카오게임즈', '‘오딘’,', '日', '사전등록', '100', '만', '돌파', '‘기대감', 'UP’']",1,0.47,0
2023-06-02 14:32,"['""', '하루만', '에', '10만좌', '몰리', '었다', '""', '카카오뱅크', ""'카카오웹툰"", '26주', '적금', ""'"", '인기']",1,0.39,0
2023-06-01 9:41,"['한국투자증권,', '카카오뱅크', '발행어음', '거래서비스', '출시']",1,0.49,0
2023-06-02 7:11,"['소비자원', '""카카오톡서', '다이어트', '보조제', '구매', '주의', '""']",0,0.24,0
2023-06-03 13:24,"['“6월', '삼성전자·카카오', '뜬다”', '...', '반도체·인터넷', '업종', '강세', '전망']",1,0.5,1
2023-05-31 11:18,"['카카오게임즈,', '‘아레스', ':', '라이즈', '오브', '가디언즈’', '사전등록', '시작']",1,0.24,0
2023-05-31 7:19,"['카카오엔터', ',', '웹툰작가', '에', '하', '단', '광고수익', '배분…지난달', '첫', '지급']",1,0.48,0
2023-06-01 8:47,"['""', '카카오뱅크', '로', '발행어음', '거래""…한투증권,', '카뱅', '과', '서비스', '출시']",1,0.5,0
2023-06-01 16:42,"['카카오게임즈,', '일본', '‘오딘’', '사전등록', '100만명', '돌파']",1,0.56,1
2023-06-05 10:50,"['SK하이닉스,', '딱정벌레', '닮', '은', ""'53g'"", '외장형', 'SSD', '출시']",1,0.48,0
2023-06-05 10:00,"['1GB', '파', '이', 'ㄹ', '1초', '만에', '전송…SK하이닉스,', '첫', '포터블', 'SSD', '선봬']",1,0.44,0
2023-06-05 15:16,"['“SK하이닉스,', 'DDR5', '수요', '증', '가', '덕분', '에', 'good~”', '...', '신한證', '목표가↑', '[', '오늘', ',', '이', '종목', ']']",1,0.33,0
2023-06-05 18:33,"['“근로자에', '이', '게', '불리', '하', '지', '않다”…SK하이닉스', '‘업적급', '리스크’', '덜', '었다']",1,0.52,1
2023-06-05 9:33,"['[', '주가동향', ']', '""SK하이닉스', '내년', '판매', '증', '가', '기대“', '...', '신한투자證,', '목표', '가', '‘↑’']",1,0.36,0
2023-06-06 10:53,"['SK하이닉스,', '소비자용', '포터블', 'SSD', '출시']",1,0.49,0
2023-06-05 16:57,"['[단독]SK하이닉스,', '내년', '청주', '에', '10층', '규모', '‘사무동’', '완공']",1,0.36,0
2023-06-05 19:08,"['SK하이닉스,', '엔비디아發', '낙수효과…삼성', '은', '글쎄']",1,0.5,0
2023-06-05 10:11,"['‘11만닉스’', '되', 'ㄴ', 'SK하이닉스,', '교환사채', '2000만주', '증시', '에', '언제', '풀', '리ㄹ까']",1,0.27,0
2023-06-05 7:55,"['SK하이닉스,', '메모리', '고정가격', '상승', '중…목표', '가', '21%↑', '-', '현대차']",1,0.58,1
2023-06-06 4:10,"['“하이닉스', '목표', '13만원…', '코스피', '하반기', '에', '2750″']",1,0.51,1
2023-06-06 3:03,"['[단신]SK하이닉스,', '휴대용', 'SSD', '‘비틀', 'X31’', '출시']",1,0.52,1
2023-06-01 17:39,"['반도체', '불황', '의', '충격파', 'SK하이닉스', ""'낸드"", '부진', ""'""]",0,0.19,0
2023-05-31 10:50,"['SK하이닉스,', ""'SUPEX추구상'"", '수상…""D램', '혁신·소재', '국산화', '공로', '""']",1,0.29,0
2023-05-31 21:04,"['SK하이닉스,', 'SK', '그룹', '‘수펙스추구상’', '2개', '부문', '수상']",1,0.43,0
2023-05-31 15:26,"['SK하이닉스', 'LPDDR5X', '개발팀', ',', '‘SK수펙스', '추구상’', '혁신상']",1,0.34,0
2023-05-30 6:07,"['반도체', '훈풍', '언제', '까지', '?', '…증권', '가', '""三電·하이닉스', '더', '오르', 'ㄴ다', '""']",1,0.44,0
2023-05-30 18:03,"['SK하이닉스', '서버용', 'D', '램', '10나노', '급', '인텔', '서', '첫', '검증']",1,0.34,0
2023-05-31 16:25,"['SK하이닉스,', '초격차', '차세대', 'D', '램', '으로', '시장', '지배력', '확장']",1,0.35,0
2023-05-30 11:05,"['1초', '에', '영화', '10편', '처리…SK하이닉스,', '인텔', '서', '차세대', 'D', '램', '검증']",1,0.28,0
2023-05-30 16:32,"['[', '기업', ']', ""'"", '1초', '에', '영화', '10편', ""'"", '...', 'SK하이닉스,', '가장', '빠르', 'ㄴ', 'D', '램', '개발']",1,0.36,0
2023-05-31 9:13,"['SK하이닉스,', '2024년', '실적', '반등', '에', '주목', '-', 'SK', '증권']",1,0.2,0
2023-06-05 9:22,"['코스피', '상승', '출발…삼전·하이닉스', '반도체株', ""'숨고르"", '이', '기', ""'""]",1,0.46,0
2023-05-30 15:18,"['3위', '로', '밀리', 'ㄴ', 'SK하이닉스', '‘가장', '빠른’', 'D', '램', '으로', '부활', '노', '이', '리ㄴ다']",1,0.51,1
2023-05-29 14:54,"['재고', '쌓이', '고', ',', '판매', '부진…SK하이닉스,', ""'"", '위기', ""'""]",0,0.21,0
2023-06-01 9:42,"['“엔비디', '아', '약발', '벌써', '끝', '?', '”…삼성전자·SK하이닉스', '동반', '약세']",0,0.45,0
2023-05-31 12:41,"['SK하이닉스,', '모바', '이', 'ㄹ', 'D램·소재', '국산화', '성과', '로', ""'수펙스"", '추구', '상', ""'"", '수상']",1,0.28,0
2023-06-02 10:19,"['SK하이닉스,', '멀', '어', '지', '는', '낸드', '2위…솔리다', '이', 'ㅁ', '발목', '[소부장반차장', ']']",0,0.35,0
2023-05-25 10:51,"['SK하이닉스', '""', 'CXL', ',', '곧', '상용화…서버', '에', '활용', '""']",1,0.3,0
2023-05-30 9:30,"['SK하이닉스', '10나노', '급', '5세대', 'DDR5,', '세계', '최초', '데이터센터', '호환성', '검증', '돌입']",1,0.48,0
2023-05-30 10:15,"['1초', '에', '영화', '10편', ""전송'…SK하이닉스"", 'DDR5,', '인텔', '호환성', '검증', '돌입']",1,0.43,0
2023-06-02 5:20,"['삼성전자·SK하이닉스', '실적', '2분기', '바닥론…""반도체', '겨울', '끝', '이', '보', '이', 'ㄴ다', '""']",0,0.25,0
2023-05-25 16:48,"['‘D램', '최악', '불황’', '1분기…마이크론,', 'SK하이닉스', '넘', '고', '2위', '등극']",1,0.41,0
2023-06-04 9:34,"['코스피', '주간', '기관', '순매', '도', '1위', ""'SK하이닉스"", ""'""]",0,0.34,0
2023-06-01 9:32,"['[', '특징주', ']', '美', '반도체주', '급락', '에', '삼성전자·SK하이닉스', '도', '주춤']",0,0.56,1
2023-06-05 15:47,"['[', '2024학년', '도', '대입', '전략', ']', '삼성전자', '510명·하이닉스', '100명', '등', '총', '690명…의·약학', '계열', '이', '이', '어', '자연계', '최상위학', '과', '발돋움']",1,0.33,0
2023-05-30 15:59,"['삼전·하이닉스', '""', '나', '를', '따르라""…LG전자', ""'"", '신고', '가', ""'""]",1,0.25,0
2023-05-30 9:48,"['삼성전자·SK하이닉스', '연고점…반도체주', '랠리', '이', '이', '어', '지', 'ㄹ까']",1,0.43,0
2023-05-30 10:34,"['[', 'STOCK', ']', '""', '땡큐', '엔비디아""', '삼성전자·SK하이닉스,', '나란히', '신고', '가']",1,0.56,1
2023-05-30 15:34,"['[', '특징주', ']', '삼성전자·SK하이닉스,', '미국발', '훈풍', '에', '나란히', ""'"", '신고', '가', ""'("", '종합', ')']",1,0.45,0
2023-05-30 10:01,"['[', '특징주', ']', '날개', '단', '삼성전자', '?', 'SK하이닉스…또', '52주', '최고', '가', '경신']",1,0.43,0
2023-06-02 18:08,"['1년', '만에', '2600', '탈환', '하', 'ㄴ', '코스피…삼전·하이닉스', '가', '끌어올리', '었다']",1,0.36,0
2023-05-31 16:38,"['北', '발사', ""'"", '시큰둥', ""'"", '외국', '이', 'ㄴ', ',', '삼전·하이닉스', '또', '샀다…코스피', '는', '↓']",0,0.48,0
2023-05-30 9:18,"['코스피', ',', '장중', '연고점…삼전·하이닉스', '또', '신고', '가']",1,0.48,0
2023-05-30 9:30,"['SK하이닉스,', ""'"", '5세대', ""DDR5'"", '세계', '최초', '인텔', '제공…""현존', '최고', '속도', '""']",1,0.38,0
2023-05-25 14:05,"['SK하이닉스,', '美', 'IT', '전시회', '서', 'SSD', '신제품', '소개']",1,0.39,0
2023-05-31 11:00,"['거칠', 'ㅁ', '없', '는', '삼성전자', ',', '나흘', '연속', '신고가…SK하이닉스', '는', '숨고르', '이', '기']",1,0.48,0
2023-05-26 9:25,"['엔비디', '아', '폭등에…삼성전자·SK하이닉스', '동반', '강세']",1,0.55,1
2023-05-25 17:39,"['中', '마이크론', '제재', ',', '글로벌', '반도체', '복마전', '...', '삼성전자·SK하이닉스', ""'"", '불확실성', '증폭', ""'""]",0,0.12,0
2023-05-25 9:34,"['SK하이닉스,', '‘델', '테크놀로지스', '월드', '2023’서', '최신', '메모리', '제품', '전시']",1,0.41,0
2023-05-30 18:35,"['삼전·SK하이닉스', '新고가…', '더', '오르', '나']",1,0.46,0
2023-05-25 18:09,"['마이크론', ',', 'D', '램', '2위', 'SK하이닉스', '역전…2013년', '이후', '처음']",0,0.3,0
2023-05-30 11:05,"['""', '현존', '최고', '속도""…SK하이닉스', '10나노', '급', '5세대', 'DDR5,', '인텔', '호환성', '검증']",1,0.21,0
2023-05-31 6:10,"['차세대', '기술', '선보이', 'ㄴ', ""'"", '삼성전자·SK하이닉스,', '위', '이', '기', '정면', '돌파']",1,0.38,0
2023-05-31 4:31,"['미중', '고래', '싸우', 'ㅁ', '에', '끼', 'ㄴ', '삼성전자·SK하이닉스', '""', '눈치경영', '하', 'ㄹ', '수', '밖에', '""']",0,0.19,0
2023-06-05 10:35,"['SKT', '일본법인', ',', 'SK하이닉스·SK스퀘어', '와', 'JV', '로', '전환']",1,0.48,0
2023-06-01 17:29,"['세계', '낸드플래시', '매출', '16', '%', '급감…SK하이닉스', '24', '%', '감소']",0,0.51,1
2023-06-05 18:05,"['SK하이닉스,', '청주', '에', ""'"", '복합', '사무동', ""'"", '짓는다…""부족', '공간', '확보', '차원', '""']",1,0.54,1
2023-05-30 9:11,"['SK하이닉스,', '10나노', '급', '5세대', 'DDR5', '데이터센터', '호환성', '검증', '돌입']",1,0.45,0
2023-05-31 10:10,"['SK하이닉스', '임직원', ',', 'SK', '그룹', ""'수펙스추구상'"", '2개부문', '수상']",1,0.35,0
2023-05-30 11:09,"['[', '특징주', ']', '삼성전자·SK하이닉스,', '52주', '신', '고', '가', '아', '기록']",1,0.32,0
2023-05-30 14:01,"['""', '청년', '에', '일경험""…SK하이닉스·삼성전자', '등', '2100명', '모집']",1,0.45,0
2023-05-31 10:59,"['SK하이닉스,', '그룹', '최고', '권위', ""'수펙스"", '추구', '상', ""'"", '수상']",1,0.41,0
2023-06-01 15:47,"['반도체', '불황', '속', '‘낸드', '부진’', '시달리', '는', 'SK하이닉스']",0,0.37,0
2023-05-30 9:42,"['SK하이닉스,', '""', '차세대', 'DDR5,', '인텔', '인증', '받', '는다', '""']",1,0.4,0
2023-06-01 17:58,"['1분기', '낸드', '매출', '16%↓…""SK하이닉스,', '점유율', '하락', '에', '3위', ""'"", '위태', '\'""']",0,0.44,0
2023-06-02 7:25,"['美', ',', '삼성전자·SK하이닉스', ""'"", '압박', ""'"", '하고', ""'"", '트집', ""'"", '잡', '고']",0,0.49,0
2023-05-31 5:40,"['""', '반도체', '의', '시간', '이', '왔다""…질주하', '는', '삼성전자·하이닉스']",1,0.49,0
2023-06-02 18:30,"['마이크론·키옥시아', '에', '밀리', 'ㄴ', 'SK하이닉스', '?', ""…'점유율"", '우려', ""'"", '기우', '이', 'ㄴ', '이유']",0,0.22,0
2023-05-31 14:19,"['SK하이닉스,', '그룹', '최고', '권위', '‘수펙스추구상’서', '2개', '부문', '수상']",1,0.35,0
2023-05-30 10:49,"['“SK하이닉스', '상승세', '시작', '에', '불과', '?', '”', '세계', '서', '가장', '빠르', 'ㄴ', '‘신무기’', '예고', '에', '시선', '집중', '[비즈360', ']']",1,0.26,0
2023-06-01 17:12,"['1분기', '낸드', '3위', 'SK하이닉스', '...', '2위', '키옥시아', '와', '격차', '더', '벌', '어', '지', '어']",0,0.57,1
2023-05-30 10:21,"['“1초', '에', '5GB', '영화', '10편', '처리”', '...', 'SK하이닉스,', '차세대', 'D', '램', '인텔', '호환', '검증']",1,0.27,0
